(New) Chromatin State	(Old) Chromatin State
Flanking_Active_TSS	Flanking_Active_TSS
Bivalent_Enhancer	Active_TSS
Flanking_Bivalent_TSS_Enh	Transcr_at_gene_5_and_3
Genic_enhancers	Enhancers
Transcr_at_gene_5_and_3	Flanking_Bivalent_TSS_Enh
Bivalent_Poised_TSS	Bivalent_Enhancer
ZNF_genes_and_repeats	Bivalent_Poised_TSS
Enhancers	Genic_enhancers
Repressed_PolyComb	Repressed_PolyComb
Active_TSS	Weak_transcription
Heterochromatin	Weak_Repressed_PolyComb
Strong_transcription	ZNF_genes_and_repeats
Weak_transcription	Strong_transcription
Weak_Repressed_PolyComb	Heterochromatin
Quiescent_Low	Quiescent_Low
