(New) Chromatin State	(Old) Chromatin State
ZNF_genes_and_repeats	ZNF_genes_and_repeats
Enhancers	Weak_transcription
Transcr_at_gene_5_and_3	Heterochromatin
Genic_enhancers	Strong_transcription
Flanking_Active_TSS	Repressed_PolyComb
Bivalent_Enhancer	Flanking_Bivalent_TSS_Enh
Repressed_PolyComb	Genic_enhancers
Active_TSS	Transcr_at_gene_5_and_3
Flanking_Bivalent_TSS_Enh	Bivalent_Poised_TSS
Bivalent_Poised_TSS	Bivalent_Enhancer
Heterochromatin	Weak_Repressed_PolyComb
Strong_transcription	Flanking_Active_TSS
Weak_transcription	Enhancers
Weak_Repressed_PolyComb	Active_TSS
Quiescent_Low	Quiescent_Low
