(New) Cell Type	(Old) Cell Type
Adult_Liver	Adult_Liver
CD14_Primary_Cells	Spleen
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Esophagus
iPS_DF_6.9_Cell_Line	H1_Derived_Neuronal_Progenitor_Cultured_Cells
CD19_Primary_Cells_Peripheral_UW	Psoas_Muscle
Dnd41_TCell_Leukemia	Brain_Anterior_Caudate
4star	CD4_Memory_Primary_Cells
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Brain_Substantia_Nigra
HepG2_Hepatocellular_Carcinoma	H9_Cell_Line
CD8_Naive_Primary_Cells	CD4_Naive_Primary_Cells
CD34_Cultured_Cells	Brain_Angular_Gyrus
GM12878_Lymphoblastoid	Rectal_Smooth_Muscle
CD56_Primary_Cells	Colon_Smooth_Muscle
H9_Cell_Line	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
H1_Cell_Line	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Gastric	CD8_Memory_Primary_Cells
Breast_Myoepithelial_Cells	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Fetal_Adrenal_Gland	Placenta_Amnion
CD15_Primary_Cells	Lung
Fetal_Thymus	Right_Atrium
HMEC_Mammary_Epithelial	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Neurosphere_Cultured_Cells_Cortex_Derived	iPS_DF_6.9_Cell_Line
CD4pp_CD25__Th_Primary_Cells	Right_Ventricle
CD3_Primary_Cells_Peripheral_UW	Left_Ventricle
Fetal_Muscle_Leg	Sigmoid_Colon
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	iPS_DF_19.11_Cell_Line
CD19_Primary_Cells_Cord_BI	Ovary
Fetal_Intestine_Small	Brain_Mid_Frontal_Lobe
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	CD8_Naive_Primary_Cells
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Colonic_Mucosa
Mobilized_CD34_Primary_Cells_Female	Brain_Hippocampus_Middle
Fetal_Heart	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Fetal_Intestine_Large	Brain_Inferior_Temporal_Lobe
Ovary	Rectal_Mucosa.Donor_31
CD4_Memory_Primary_Cells	Rectal_Mucosa.Donor_29
Left_Ventricle	iPS_15b_Cell_Line
Skeletal_Muscle_Female	CD4pp_CD25__Th_Primary_Cells
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	Duodenum_Smooth_Muscle
NHEK_Epidermal_Keratinocytes	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
HUES6_Cell_Line	Duodenum_Mucosa
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Small_Intestine
Stomach_Mucosa	Fetal_Heart
iPS_DF_19.11_Cell_Line	Brain_Cingulate_Gyrus
H1_Derived_Neuronal_Progenitor_Cultured_Cells	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
K562_Leukemia	CD34_Primary_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	ES_WA7_Cell_Line
CD4_Naive_Primary_Cells	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
CD3_Primary_Cells_Cord_BI	HUES6_Cell_Line
H1_BMP4_Derived_Trophoblast_Cultured_Cells	ES_I3_Cell_Line
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	4star
H1_Derived_Mesenchymal_Stem_Cells	HUES48_Cell_Line
Breast_vHMEC	HUES64_Cell_Line
HSMM_Skeletal_Muscle_Myoblasts	Peripheral_Blood_Mononuclear_Primary_Cells
Pancreatic_Islets	Pancreatic_Islets
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	H1_Cell_Line
Skeletal_Muscle_Male	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Brain_Germinal_Matrix
