(New) Chromatin State	(Old) Chromatin State
Active_TSS	Flanking_Active_TSS
Repressed_PolyComb	Active_TSS
Bivalent_Poised_TSS	Bivalent_Poised_TSS
Genic_enhancers	Transcr_at_gene_5_and_3
Transcr_at_gene_5_and_3	Flanking_Bivalent_TSS_Enh
Enhancers	Enhancers
ZNF_genes_and_repeats	Bivalent_Enhancer
Flanking_Active_TSS	Repressed_PolyComb
Strong_transcription	ZNF_genes_and_repeats
Heterochromatin	Weak_transcription
Bivalent_Enhancer	Genic_enhancers
Flanking_Bivalent_TSS_Enh	Weak_Repressed_PolyComb
Weak_transcription	Heterochromatin
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Quiescent_Low
