(New) Cell Type	(Old) Cell Type
CD4_Naive_Primary_Cells	CD4_Naive_Primary_Cells
Fetal_Brain_Female	CD8_Memory_Primary_Cells
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Thymus
NH_A_Astrocytes	CD4_Memory_Primary_Cells
CD8_Memory_Primary_Cells	Fetal_Intestine_Large
CD4_Memory_Primary_Cells	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Brain_Hippocampus_Middle	Sigmoid_Colon
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Stomach_Mucosa
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Breast_vHMEC
H9_Cell_Line	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Aorta	Small_Intestine
K562_Leukemia	CD8_Naive_Primary_Cells
Osteoblasts	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
Brain_Germinal_Matrix	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells
HUES6_Cell_Line	Fetal_Intestine_Small
Rectal_Mucosa.Donor_29	Fetal_Stomach
Duodenum_Mucosa	iPS_DF_6.9_Cell_Line
iPS_18_Cell_Line	Left_Ventricle
Fetal_Adrenal_Gland	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
HUES48_Cell_Line	H1_Cell_Line
Brain_Inferior_Temporal_Lobe	Lung
CD8_Naive_Primary_Cells	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
Psoas_Muscle	Fetal_Kidney
H1_Derived_Neuronal_Progenitor_Cultured_Cells	Esophagus
Muscle_Satellite_Cultured_Cells	Placenta_Amnion
Fetal_Lung	CD3_Primary_Cells_Peripheral_UW
Rectal_Smooth_Muscle	Peripheral_Blood_Mononuclear_Primary_Cells
Rectal_Mucosa.Donor_31	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	CD3_Primary_Cells_Cord_BI
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	CD4pp_CD25__Th_Primary_Cells
iPS_DF_6.9_Cell_Line	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Fetal_Brain_Male	Fetal_Thymus
Brain_Angular_Gyrus	Psoas_Muscle
Small_Intestine	H9_Derived_Neuronal_Progenitor_Cultured_Cells
Thymus	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Colon_Smooth_Muscle
Brain_Cingulate_Gyrus	CD56_Primary_Cells
HUES64_Cell_Line	iPS_18_Cell_Line
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Fetal_Lung
Pancreas	H9_Cell_Line
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	HSMM_Skeletal_Muscle_Myoblasts
Duodenum_Smooth_Muscle	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Fetal_Kidney	CD19_Primary_Cells_Peripheral_UW
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	HUES48_Cell_Line
Peripheral_Blood_Mononuclear_Primary_Cells	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Brain_Anterior_Caudate	NHDF_Ad_Adult_Dermal_Fibroblasts
iPS_15b_Cell_Line	Fetal_Adrenal_Gland
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	NHEK_Epidermal_Keratinocytes
HepG2_Hepatocellular_Carcinoma	IMR90_Cell_Line
Gastric	NHLF_Lung_Fibroblasts
Brain_Substantia_Nigra	HUES64_Cell_Line
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Duodenum_Smooth_Muscle
NHEK_Epidermal_Keratinocytes	Breast_Myoepithelial_Cells
Brain_Mid_Frontal_Lobe	CD14_Primary_Cells
Right_Atrium	Rectal_Smooth_Muscle
Fetal_Heart	Dnd41_TCell_Leukemia
ES_I3_Cell_Line	Gastric
A549_EtOH_0.02pct_Lung_Carcinoma	Fetal_Muscle_Leg
iPS_20b_Cell_Line	4star
H1_BMP4_Derived_Mesendoderm_Cultured_Cells	CD19_Primary_Cells_Cord_BI
Ovary	Penis_Foreskin_Melanocyte_Primary_Cells_skin01
HSMM_Skeletal_Muscle_Myoblasts	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Muscle_Satellite_Cultured_Cells
HeLa_S3_Cervical_Carcinoma	iPS_15b_Cell_Line
Fetal_Muscle_Leg	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Colon_Smooth_Muscle	Colonic_Mucosa
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Brain_Mid_Frontal_Lobe
Stomach_Smooth_Muscle	Pancreas
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	Fetal_Placenta
CD34_Primary_Cells	Fetal_Muscle_Trunk
CD14_Primary_Cells	H9_Derived_Neuron_Cultured_Cells
Adult_Liver	Rectal_Mucosa.Donor_29
CD3_Primary_Cells_Cord_BI	HUES6_Cell_Line
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Fetal_Heart
H1_Cell_Line	K562_Leukemia
Fetal_Thymus	Aorta
Skeletal_Muscle_Female	CD34_Cultured_Cells
Neurosphere_Cultured_Cells_Cortex_Derived	ES_WA7_Cell_Line
ES_WA7_Cell_Line	HMEC_Mammary_Epithelial
Pancreatic_Islets	Rectal_Mucosa.Donor_31
NHDF_Ad_Adult_Dermal_Fibroblasts	Brain_Substantia_Nigra
Esophagus	Brain_Angular_Gyrus
HMEC_Mammary_Epithelial	Duodenum_Mucosa
GM12878_Lymphoblastoid	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
4star	GM12878_Lymphoblastoid
Skeletal_Muscle_Male	CD34_Primary_Cells
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	NH_A_Astrocytes
NHLF_Lung_Fibroblasts	HeLa_S3_Cervical_Carcinoma
Sigmoid_Colon	Right_Ventricle
H9_Derived_Neuron_Cultured_Cells	Neurosphere_Cultured_Cells_Cortex_Derived
Adipose_Nuclei	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Breast_Myoepithelial_Cells	Brain_Cingulate_Gyrus
Left_Ventricle	HUVEC_Umbilical_Vein_Endothelial_Cells
CD19_Primary_Cells_Peripheral_UW	CD15_Primary_Cells
Fetal_Intestine_Large	Fetal_Brain_Male
IMR90_Cell_Line	Osteoblasts
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Ovary
H1_BMP4_Derived_Trophoblast_Cultured_Cells	ES_I3_Cell_Line
Fetal_Stomach	HepG2_Hepatocellular_Carcinoma
Fetal_Muscle_Trunk	iPS_20b_Cell_Line
Lung	Mobilized_CD34_Primary_Cells_Female
Colonic_Mucosa	Fetal_Brain_Female
CD19_Primary_Cells_Cord_BI	Brain_Germinal_Matrix
iPS_DF_19.11_Cell_Line	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Mobilized_CD34_Primary_Cells_Male	Brain_Hippocampus_Middle
Placenta_Amnion	Right_Atrium
Mobilized_CD34_Primary_Cells_Female	iPS_DF_19.11_Cell_Line
Fetal_Placenta	H1_Derived_Mesenchymal_Stem_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Brain_Inferior_Temporal_Lobe
Fetal_Intestine_Small	A549_EtOH_0.02pct_Lung_Carcinoma
H1_Derived_Mesenchymal_Stem_Cells	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Stomach_Mucosa	hESC_Derived_CD184pp_Endoderm_Cultured_Cells
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Brain_Anterior_Caudate
HUVEC_Umbilical_Vein_Endothelial_Cells	Spleen
CD3_Primary_Cells_Peripheral_UW	Monocytes_CD14pp_RO01746
CD34_Cultured_Cells	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
Right_Ventricle	Pancreatic_Islets
CD56_Primary_Cells	Skeletal_Muscle_Male
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Skeletal_Muscle_Female
Monocytes_CD14pp_RO01746	Adipose_Nuclei
Breast_vHMEC	Adult_Liver
Spleen	Mobilized_CD34_Primary_Cells_Male
CD4pp_CD25__Th_Primary_Cells	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
Dnd41_TCell_Leukemia	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
CD15_Primary_Cells	Stomach_Smooth_Muscle
