(New) Chromatin State	(Old) Chromatin State
Quiescent_Low	Heterochromatin
Weak_Repressed_PolyComb	Quiescent_Low
Weak_transcription	Enhancers
Strong_transcription	Weak_transcription
Heterochromatin	Weak_Repressed_PolyComb
ZNF_genes_and_repeats	ZNF_genes_and_repeats
Repressed_PolyComb	Flanking_Active_TSS
Enhancers	Strong_transcription
Genic_enhancers	Repressed_PolyComb
Transcr_at_gene_5_and_3	Genic_enhancers
Active_TSS	Bivalent_Enhancer
Flanking_Active_TSS	Transcr_at_gene_5_and_3
Bivalent_Enhancer	Bivalent_Poised_TSS
Bivalent_Poised_TSS	Active_TSS
Flanking_Bivalent_TSS_Enh	Flanking_Bivalent_TSS_Enh
