(New) Chromatin State	(Old) Chromatin State
Genic_enhancers	Transcr_at_gene_5_and_3
Repressed_PolyComb	Genic_enhancers
Enhancers	Strong_transcription
Transcr_at_gene_5_and_3	Weak_transcription
ZNF_genes_and_repeats	Enhancers
Active_TSS	Flanking_Active_TSS
Heterochromatin	Active_TSS
Strong_transcription	ZNF_genes_and_repeats
Flanking_Active_TSS	Bivalent_Enhancer
Bivalent_Poised_TSS	Flanking_Bivalent_TSS_Enh
Weak_transcription	Bivalent_Poised_TSS
Bivalent_Enhancer	Repressed_PolyComb
Flanking_Bivalent_TSS_Enh	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Heterochromatin
Quiescent_Low	Quiescent_Low
