(New) Cell Type	(Old) Cell Type
HUVEC_Umbilical_Vein_Endothelial_Cells	HUVEC_Umbilical_Vein_Endothelial_Cells
CD56_Primary_Cells	Spleen
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	Pancreas
Psoas_Muscle	Aorta
H9_Derived_Neuron_Cultured_Cells	H1_BMP4_Derived_Trophoblast_Cultured_Cells
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Lung
NHDF_Ad_Adult_Dermal_Fibroblasts	IMR90_Cell_Line
Brain_Inferior_Temporal_Lobe	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Fetal_Heart	NHLF_Lung_Fibroblasts
CD34_Primary_Cells	Muscle_Satellite_Cultured_Cells
Fetal_Intestine_Large	NHDF_Ad_Adult_Dermal_Fibroblasts
H9_Derived_Neuronal_Progenitor_Cultured_Cells	HSMM_Skeletal_Muscle_Myoblasts
CD4_Memory_Primary_Cells	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Osteoblasts
Fetal_Intestine_Small	CD3_Primary_Cells_Peripheral_UW
CD3_Primary_Cells_Peripheral_UW	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin02	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Brain_Anterior_Caudate	NH_A_Astrocytes
Muscle_Satellite_Cultured_Cells	H1_Derived_Mesenchymal_Stem_Cells
Brain_Substantia_Nigra	CD4pp_CD25pp_CD127__Treg_Primary_Cells
Brain_Hippocampus_Middle	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
CD4_Naive_Primary_Cells	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
CD19_Primary_Cells_Peripheral_UW	Small_Intestine
Brain_Cingulate_Gyrus	NHEK_Epidermal_Keratinocytes
NHEK_Epidermal_Keratinocytes	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	CD19_Primary_Cells_Cord_BI
Brain_Angular_Gyrus	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
Fetal_Brain_Female	Dnd41_TCell_Leukemia
CD15_Primary_Cells	CD8_Memory_Primary_Cells
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	CD4pp_CD25__Th_Primary_Cells
CD8_Memory_Primary_Cells	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
NHLF_Lung_Fibroblasts	Placenta_Amnion
Osteoblasts	Duodenum_Mucosa
Duodenum_Mucosa	CD56_Primary_Cells
Thymus	CD19_Primary_Cells_Peripheral_UW
CD34_Cultured_Cells	Rectal_Mucosa.Donor_29
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Fetal_Intestine_Small
Skeletal_Muscle_Female	H9_Derived_Neuronal_Progenitor_Cultured_Cells
Brain_Germinal_Matrix	CD4_Memory_Primary_Cells
Neurosphere_Cultured_Cells_Cortex_Derived	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Brain_Mid_Frontal_Lobe	Fetal_Intestine_Large
CD19_Primary_Cells_Cord_BI	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
Right_Ventricle	Thymus
Rectal_Smooth_Muscle	HepG2_Hepatocellular_Carcinoma
Aorta	H9_Derived_Neuron_Cultured_Cells
A549_EtOH_0.02pct_Lung_Carcinoma	Monocytes_CD14pp_RO01746
Mobilized_CD34_Primary_Cells_Female	Neurosphere_Cultured_Cells_Cortex_Derived
Peripheral_Blood_Mononuclear_Primary_Cells	Rectal_Mucosa.Donor_31
Stomach_Smooth_Muscle	Stomach_Mucosa
CD8_Naive_Primary_Cells	CD15_Primary_Cells
HepG2_Hepatocellular_Carcinoma	Peripheral_Blood_Mononuclear_Primary_Cells
Left_Ventricle	Fetal_Heart
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	CD3_Primary_Cells_Cord_BI
IMR90_Cell_Line	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
CD14_Primary_Cells	K562_Leukemia
HSMM_Skeletal_Muscle_Myoblasts	Fetal_Thymus
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Duodenum_Smooth_Muscle	GM12878_Lymphoblastoid
NH_A_Astrocytes	HMEC_Mammary_Epithelial
Adipose_Nuclei	CD14_Primary_Cells
Rectal_Mucosa.Donor_31	ES_WA7_Cell_Line
Placenta_Amnion	CD8_Naive_Primary_Cells
Colonic_Mucosa	CD34_Cultured_Cells
Monocytes_CD14pp_RO01746	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
CD3_Primary_Cells_Cord_BI	HUES64_Cell_Line
Stomach_Mucosa	Sigmoid_Colon
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Gastric
CD4pp_CD25__Th_Primary_Cells	ES_I3_Cell_Line
Breast_Myoepithelial_Cells	iPS_15b_Cell_Line
