(New) Chromatin State	(Old) Chromatin State
Heterochromatin	ZNF_genes_and_repeats
Repressed_PolyComb	Heterochromatin
Strong_transcription	Quiescent_Low
Weak_transcription	Weak_transcription
ZNF_genes_and_repeats	Repressed_PolyComb
Genic_enhancers	Weak_Repressed_PolyComb
Active_TSS	Flanking_Bivalent_TSS_Enh
Enhancers	Bivalent_Poised_TSS
Transcr_at_gene_5_and_3	Bivalent_Enhancer
Weak_Repressed_PolyComb	Enhancers
Flanking_Active_TSS	Transcr_at_gene_5_and_3
Bivalent_Poised_TSS	Genic_enhancers
Bivalent_Enhancer	Flanking_Active_TSS
Flanking_Bivalent_TSS_Enh	Strong_transcription
Quiescent_Low	Active_TSS
