(New) Chromatin State	(Old) Chromatin State
Repressed_PolyComb	Repressed_PolyComb
Active_TSS	Bivalent_Enhancer
Genic_enhancers	Bivalent_Poised_TSS
Transcr_at_gene_5_and_3	Flanking_Bivalent_TSS_Enh
ZNF_genes_and_repeats	Active_TSS
Enhancers	Flanking_Active_TSS
Bivalent_Poised_TSS	Weak_Repressed_PolyComb
Flanking_Active_TSS	Transcr_at_gene_5_and_3
Bivalent_Enhancer	Enhancers
Strong_transcription	ZNF_genes_and_repeats
Heterochromatin	Genic_enhancers
Flanking_Bivalent_TSS_Enh	Heterochromatin
Weak_transcription	Weak_transcription
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Quiescent_Low
