(New) Chromatin State	(Old) Chromatin State
Heterochromatin	ZNF_genes_and_repeats
ZNF_genes_and_repeats	Heterochromatin
Enhancers	Quiescent_Low
Genic_enhancers	Flanking_Bivalent_TSS_Enh
Strong_transcription	Transcr_at_gene_5_and_3
Repressed_PolyComb	Weak_Repressed_PolyComb
Transcr_at_gene_5_and_3	Bivalent_Poised_TSS
Active_TSS	Weak_transcription
Weak_transcription	Strong_transcription
Flanking_Active_TSS	Repressed_PolyComb
Bivalent_Enhancer	Bivalent_Enhancer
Weak_Repressed_PolyComb	Genic_enhancers
Bivalent_Poised_TSS	Active_TSS
Flanking_Bivalent_TSS_Enh	Flanking_Active_TSS
Quiescent_Low	Enhancers
