(New) Chromatin State	(Old) Chromatin State
Transcr_at_gene_5_and_3	ZNF_genes_and_repeats
Genic_enhancers	Weak_transcription
Enhancers	Heterochromatin
ZNF_genes_and_repeats	Strong_transcription
Flanking_Active_TSS	Flanking_Bivalent_TSS_Enh
Active_TSS	Genic_enhancers
Bivalent_Enhancer	Bivalent_Poised_TSS
Bivalent_Poised_TSS	Repressed_PolyComb
Repressed_PolyComb	Transcr_at_gene_5_and_3
Flanking_Bivalent_TSS_Enh	Bivalent_Enhancer
Heterochromatin	Active_TSS
Strong_transcription	Flanking_Active_TSS
Weak_transcription	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Enhancers
Quiescent_Low	Quiescent_Low
