(New) Chromatin State	(Old) Chromatin State
Repressed_PolyComb	Repressed_PolyComb
Active_TSS	Bivalent_Enhancer
Heterochromatin	Weak_Repressed_PolyComb
Genic_enhancers	Bivalent_Poised_TSS
Strong_transcription	Flanking_Bivalent_TSS_Enh
ZNF_genes_and_repeats	Flanking_Active_TSS
Enhancers	Enhancers
Transcr_at_gene_5_and_3	Active_TSS
Weak_transcription	Transcr_at_gene_5_and_3
Bivalent_Poised_TSS	Heterochromatin
Flanking_Active_TSS	ZNF_genes_and_repeats
Bivalent_Enhancer	Genic_enhancers
Weak_Repressed_PolyComb	Weak_transcription
Flanking_Bivalent_TSS_Enh	Strong_transcription
Quiescent_Low	Quiescent_Low
