(New) Cell Type	(Old) Cell Type
Brain_Anterior_Caudate	Brain_Anterior_Caudate
Rectal_Smooth_Muscle	Brain_Substantia_Nigra
Colon_Smooth_Muscle	Brain_Angular_Gyrus
Small_Intestine	Brain_Cingulate_Gyrus
CD8_Naive_Primary_Cells	Brain_Inferior_Temporal_Lobe
Adult_Liver	Brain_Mid_Frontal_Lobe
Peripheral_Blood_Mononuclear_Primary_Cells	Brain_Hippocampus_Middle
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Colon_Smooth_Muscle
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Rectal_Smooth_Muscle
Brain_Cingulate_Gyrus	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Duodenum_Smooth_Muscle
Gastric	Fetal_Heart
Brain_Substantia_Nigra	Adult_Liver
Brain_Mid_Frontal_Lobe	Left_Ventricle
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Fetal_Brain_Male
Rectal_Mucosa.Donor_31	CD4_Memory_Primary_Cells
Placenta_Amnion	Skeletal_Muscle_Female
Brain_Inferior_Temporal_Lobe	CD8_Memory_Primary_Cells
Duodenum_Smooth_Muscle	Esophagus
CD4_Naive_Primary_Cells	Adipose_Nuclei
Left_Ventricle	Stomach_Smooth_Muscle
Rectal_Mucosa.Donor_29	CD4_Naive_Primary_Cells
Esophagus	Psoas_Muscle
iPS_DF_19.11_Cell_Line	Ovary
Osteoblasts	Placenta_Amnion
NH_A_Astrocytes	H1_Derived_Neuronal_Progenitor_Cultured_Cells
Right_Atrium	CD8_Naive_Primary_Cells
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Neurosphere_Cultured_Cells_Cortex_Derived
Right_Ventricle	Duodenum_Mucosa
Ovary	Small_Intestine
Spleen	Brain_Germinal_Matrix
Lung	Pancreatic_Islets
NHLF_Lung_Fibroblasts	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Psoas_Muscle	Fetal_Brain_Female
CD4_Memory_Primary_Cells	Skeletal_Muscle_Male
GM12878_Lymphoblastoid	Colonic_Mucosa
CD34_Primary_Cells	CD34_Primary_Cells
H1_Derived_Mesenchymal_Stem_Cells	HSMM_Skeletal_Muscle_Myoblasts
Stomach_Smooth_Muscle	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Rectal_Mucosa.Donor_29
CD8_Memory_Primary_Cells	Rectal_Mucosa.Donor_31
iPS_DF_6.9_Cell_Line	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Brain_Angular_Gyrus	H9_Cell_Line
H1_Derived_Neuronal_Progenitor_Cultured_Cells	NH_A_Astrocytes
