(New) Cell Type	(Old) Cell Type
Dnd41_TCell_Leukemia	Dnd41_TCell_Leukemia
CD14_Primary_Cells	Peripheral_Blood_Mononuclear_Primary_Cells
CD8_Naive_Primary_Cells	CD56_Primary_Cells
CD19_Primary_Cells_Peripheral_UW	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
H1_Derived_Mesenchymal_Stem_Cells	CD19_Primary_Cells_Peripheral_UW
H1_BMP4_Derived_Trophoblast_Cultured_Cells	CD3_Primary_Cells_Peripheral_UW
Neurosphere_Cultured_Cells_Cortex_Derived	CD14_Primary_Cells
Spleen	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
HUVEC_Umbilical_Vein_Endothelial_Cells	CD4pp_CD25__Th_Primary_Cells
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
CD4_Naive_Primary_Cells	CD4pp_CD25pp_CD127__Treg_Primary_Cells
CD4_Memory_Primary_Cells	CD34_Primary_Cells
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	CD34_Cultured_Cells
Fetal_Adrenal_Gland	Mobilized_CD34_Primary_Cells_Female
Pancreas	CD19_Primary_Cells_Cord_BI
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	CD15_Primary_Cells
CD8_Memory_Primary_Cells	Skeletal_Muscle_Female
iPS_DF_19.11_Cell_Line	HUVEC_Umbilical_Vein_Endothelial_Cells
CD3_Primary_Cells_Cord_BI	Adipose_Nuclei
Fetal_Placenta	Neurosphere_Cultured_Cells_Cortex_Derived
Gastric	Mobilized_CD34_Primary_Cells_Male
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	Right_Atrium
H9_Cell_Line	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
HUES64_Cell_Line	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
Esophagus	Adult_Liver
Placenta_Amnion	Fetal_Thymus
Fetal_Thymus	Monocytes_CD14pp_RO01746
HepG2_Hepatocellular_Carcinoma	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Stomach_Mucosa	Penis_Foreskin_Fibroblast_Primary_Cells_skin02
ES_I3_Cell_Line	Brain_Germinal_Matrix
HUES48_Cell_Line	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Fetal_Muscle_Leg	Penis_Foreskin_Fibroblast_Primary_Cells_skin01
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	CD8_Naive_Primary_Cells
Lung	CD3_Primary_Cells_Cord_BI
4star	iPS_DF_19.11_Cell_Line
iPS_18_Cell_Line	CD4_Memory_Primary_Cells
Fetal_Intestine_Small	Thymus
Fetal_Stomach	CD8_Memory_Primary_Cells
Right_Ventricle	Rectal_Mucosa.Donor_31
Colonic_Mucosa	CD4_Naive_Primary_Cells
H9_Derived_Neuron_Cultured_Cells	Colonic_Mucosa
Right_Atrium	Fetal_Placenta
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Small_Intestine
CD56_Primary_Cells	Placenta_Amnion
HUES6_Cell_Line	Stomach_Mucosa
NHEK_Epidermal_Keratinocytes	Fetal_Adrenal_Gland
Fetal_Muscle_Trunk	H9_Derived_Neuron_Cultured_Cells
Rectal_Smooth_Muscle	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
HeLa_S3_Cervical_Carcinoma	H1_BMP4_Derived_Trophoblast_Cultured_Cells
iPS_20b_Cell_Line	Stomach_Smooth_Muscle
Colon_Smooth_Muscle	Sigmoid_Colon
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	Rectal_Mucosa.Donor_29
Rectal_Mucosa.Donor_31	Fetal_Muscle_Leg
