(New) Chromatin State	(Old) Chromatin State
ZNF_genes_and_repeats	ZNF_genes_and_repeats
Transcr_at_gene_5_and_3	Weak_transcription
Flanking_Active_TSS	Heterochromatin
Genic_enhancers	Strong_transcription
Enhancers	Flanking_Bivalent_TSS_Enh
Bivalent_Enhancer	Genic_enhancers
Bivalent_Poised_TSS	Transcr_at_gene_5_and_3
Flanking_Bivalent_TSS_Enh	Bivalent_Poised_TSS
Active_TSS	Repressed_PolyComb
Repressed_PolyComb	Bivalent_Enhancer
Heterochromatin	Active_TSS
Strong_transcription	Flanking_Active_TSS
Weak_transcription	Enhancers
Weak_Repressed_PolyComb	Weak_Repressed_PolyComb
Quiescent_Low	Quiescent_Low
