(New) Chromatin State	(Old) Chromatin State
Flanking_Active_TSS	Transcr_at_gene_5_and_3
Transcr_at_gene_5_and_3	Genic_enhancers
Genic_enhancers	Active_TSS
ZNF_genes_and_repeats	Flanking_Active_TSS
Bivalent_Enhancer	Strong_transcription
Enhancers	Repressed_PolyComb
Flanking_Bivalent_TSS_Enh	Weak_transcription
Bivalent_Poised_TSS	Weak_Repressed_PolyComb
Repressed_PolyComb	Enhancers
Active_TSS	Bivalent_Enhancer
Heterochromatin	Bivalent_Poised_TSS
Strong_transcription	Flanking_Bivalent_TSS_Enh
Weak_transcription	Heterochromatin
Weak_Repressed_PolyComb	ZNF_genes_and_repeats
Quiescent_Low	Quiescent_Low
