(New) Chromatin State	(Old) Chromatin State
Heterochromatin	ZNF_genes_and_repeats
Repressed_PolyComb	Heterochromatin
Strong_transcription	Quiescent_Low
ZNF_genes_and_repeats	Weak_Repressed_PolyComb
Weak_transcription	Repressed_PolyComb
Genic_enhancers	Bivalent_Poised_TSS
Enhancers	Flanking_Bivalent_TSS_Enh
Active_TSS	Bivalent_Enhancer
Transcr_at_gene_5_and_3	Transcr_at_gene_5_and_3
Weak_Repressed_PolyComb	Strong_transcription
Flanking_Active_TSS	Genic_enhancers
Bivalent_Poised_TSS	Enhancers
Bivalent_Enhancer	Weak_transcription
Flanking_Bivalent_TSS_Enh	Flanking_Active_TSS
Quiescent_Low	Active_TSS
