(New) Cell Type	(Old) Cell Type
CD56_Primary_Cells	CD56_Primary_Cells
Adult_Liver	Peripheral_Blood_Mononuclear_Primary_Cells
HepG2_Hepatocellular_Carcinoma	CD3_Primary_Cells_Peripheral_UW
Fetal_Placenta	CD19_Primary_Cells_Peripheral_UW
Monocytes_CD14pp_RO01746	CD4pp_CD25__Th_Primary_Cells
iPS_DF_19.11_Cell_Line	CD34_Primary_Cells
CD3_Primary_Cells_Cord_BI	CD19_Primary_Cells_Cord_BI
HUES6_Cell_Line	Mobilized_CD34_Primary_Cells_Female
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	CD4pp_CD25pp_CD127__Treg_Primary_Cells
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	CD15_Primary_Cells
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	CD14_Primary_Cells
CD3_Primary_Cells_Peripheral_UW	CD34_Cultured_Cells
Pancreatic_Islets	Monocytes_CD14pp_RO01746
iPS_18_Cell_Line	Adipose_Nuclei
Rectal_Mucosa.Donor_31	Mobilized_CD34_Primary_Cells_Male
Spleen	Right_Atrium
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
Skeletal_Muscle_Male	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	CD8_Naive_Primary_Cells
CD4pp_CD25pp_CD127__Treg_Primary_Cells	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Dnd41_TCell_Leukemia
Colonic_Mucosa	Fetal_Thymus
HUES48_Cell_Line	CD8_Memory_Primary_Cells
Osteoblasts	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
CD34_Cultured_Cells	CD4_Memory_Primary_Cells
HUVEC_Umbilical_Vein_Endothelial_Cells	CD4_Naive_Primary_Cells
H1_Cell_Line	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
hESC_Derived_CD56pp_Ectoderm_Cultured_Cells	Small_Intestine
Neurosphere_Cultured_Cells_Cortex_Derived	Sigmoid_Colon
iPS_20b_Cell_Line	Stomach_Mucosa
Esophagus	Thymus
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	Fetal_Placenta
Fetal_Intestine_Small	Placenta_Amnion
Right_Atrium	Rectal_Mucosa.Donor_29
Fetal_Thymus	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02
Fetal_Muscle_Trunk	Fetal_Adrenal_Gland
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	HUVEC_Umbilical_Vein_Endothelial_Cells
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	Breast_vHMEC
Mobilized_CD34_Primary_Cells_Female	Fetal_Muscle_Leg
Lung	CD3_Primary_Cells_Cord_BI
Mobilized_CD34_Primary_Cells_Male	Neurosphere_Cultured_Cells_Cortex_Derived
NH_A_Astrocytes	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
iPS_15b_Cell_Line	Skeletal_Muscle_Female
Fetal_Muscle_Leg	Lung
Brain_Germinal_Matrix	Fetal_Stomach
Penis_Foreskin_Fibroblast_Primary_Cells_skin01	Colonic_Mucosa
