(New) Chromatin State	(Old) Chromatin State
Flanking_Active_TSS	Bivalent_Poised_TSS
Bivalent_Enhancer	Flanking_Bivalent_TSS_Enh
Bivalent_Poised_TSS	Active_TSS
Flanking_Bivalent_TSS_Enh	Bivalent_Enhancer
Transcr_at_gene_5_and_3	Repressed_PolyComb
Genic_enhancers	Flanking_Active_TSS
ZNF_genes_and_repeats	Enhancers
Enhancers	Transcr_at_gene_5_and_3
Repressed_PolyComb	Weak_Repressed_PolyComb
Active_TSS	Genic_enhancers
Heterochromatin	ZNF_genes_and_repeats
Strong_transcription	Heterochromatin
Weak_transcription	Weak_transcription
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Quiescent_Low
