(New) Chromatin State	(Old) Chromatin State
Enhancers	Transcr_at_gene_5_and_3
Genic_enhancers	Genic_enhancers
ZNF_genes_and_repeats	Strong_transcription
Repressed_PolyComb	Enhancers
Transcr_at_gene_5_and_3	Weak_transcription
Heterochromatin	Flanking_Active_TSS
Active_TSS	Active_TSS
Flanking_Active_TSS	ZNF_genes_and_repeats
Strong_transcription	Bivalent_Enhancer
Weak_transcription	Flanking_Bivalent_TSS_Enh
Bivalent_Poised_TSS	Repressed_PolyComb
Bivalent_Enhancer	Bivalent_Poised_TSS
Flanking_Bivalent_TSS_Enh	Weak_Repressed_PolyComb
Weak_Repressed_PolyComb	Heterochromatin
Quiescent_Low	Quiescent_Low
