(New) Cell Type	(Old) Cell Type
HUVEC_Umbilical_Vein_Endothelial_Cells	HUVEC_Umbilical_Vein_Endothelial_Cells
CD4pp_CD25__CD45RApp_Naive_Primary_Cells	NHLF_Lung_Fibroblasts
NHEK_Epidermal_Keratinocytes	Fetal_Muscle_Leg
Fetal_Intestine_Small	HSMM_Skeletal_Muscle_Myoblasts
Fetal_Placenta	Muscle_Satellite_Cultured_Cells
H9_Derived_Neuron_Cultured_Cells	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD4pp_CD25int_CD127pp_Tmem_Primary_Cells	NH_A_Astrocytes
Fetal_Brain_Female	Fetal_Adrenal_Gland
CD56_Primary_Cells	Osteoblasts
Sigmoid_Colon	IMR90_Cell_Line
Duodenum_Mucosa	NHDF_Ad_Adult_Dermal_Fibroblasts
Skeletal_Muscle_Male	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Fetal_Muscle_Trunk
Pancreas	NHEK_Epidermal_Keratinocytes
CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells	HMEC_Mammary_Epithelial
Skeletal_Muscle_Female	Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
CD14_Primary_Cells	Penis_Foreskin_Melanocyte_Primary_Cells_skin03
Right_Ventricle	CD34_Cultured_Cells
CD34_Cultured_Cells	Breast_vHMEC
Stomach_Smooth_Muscle	Placenta_Amnion
Duodenum_Smooth_Muscle	Esophagus
Monocytes_CD14pp_RO01746	HUES6_Cell_Line
Peripheral_Blood_Mononuclear_Primary_Cells	Mobilized_CD34_Primary_Cells_Female
H1_BMP4_Derived_Trophoblast_Cultured_Cells	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03
Brain_Hippocampus_Middle	Left_Ventricle
H1_Derived_Mesenchymal_Stem_Cells	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells
CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells
Adipose_Nuclei	Peripheral_Blood_Mononuclear_Primary_Cells
Fetal_Stomach	Colon_Smooth_Muscle
Esophagus	Mobilized_CD34_Primary_Cells_Male
Left_Ventricle	CD8_Naive_Primary_Cells
CD19_Primary_Cells_Peripheral_UW	HUES64_Cell_Line
CD34_Primary_Cells	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells
iPS_DF_19.11_Cell_Line	CD34_Primary_Cells
Fetal_Thymus	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells
Penis_Foreskin_Fibroblast_Primary_Cells_skin02	Sigmoid_Colon
K562_Leukemia	CD4_Naive_Primary_Cells
Fetal_Intestine_Large	CD4_Memory_Primary_Cells
Colonic_Mucosa	A549_EtOH_0.02pct_Lung_Carcinoma
CD15_Primary_Cells	Rectal_Mucosa.Donor_31
Breast_Myoepithelial_Cells	Right_Atrium
GM12878_Lymphoblastoid	Small_Intestine
Penis_Foreskin_Keratinocyte_Primary_Cells_skin03	Fetal_Stomach
Muscle_Satellite_Cultured_Cells	Duodenum_Smooth_Muscle
Penis_Foreskin_Melanocyte_Primary_Cells_skin01	Colonic_Mucosa
H1_Derived_Neuronal_Progenitor_Cultured_Cells	H1_BMP4_Derived_Trophoblast_Cultured_Cells
Rectal_Mucosa.Donor_29	Thymus
Fetal_Muscle_Trunk	Fetal_Heart
4star	Neurosphere_Cultured_Cells_Cortex_Derived
