(New) Cell Type	(Old) Cell Type
Fetal_Muscle_Trunk	Fetal_Muscle_Trunk
CD4pp_CD25pp_CD127__Treg_Primary_Cells	Colonic_Mucosa
Chondrocytes_from_Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Rectal_Mucosa.Donor_29
CD19_Primary_Cells_Cord_BI	Placenta_Amnion
CD4pp_CD25__Th_Primary_Cells	CD4pp_CD25__CD45RApp_Naive_Primary_Cells
Fetal_Adrenal_Gland	Rectal_Mucosa.Donor_31
hESC_Derived_CD184pp_Endoderm_Cultured_Cells	CD4_Memory_Primary_Cells
Fetal_Brain_Female	Rectal_Smooth_Muscle
Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived	Fetal_Brain_Male
Duodenum_Smooth_Muscle	Brain_Mid_Frontal_Lobe
CD19_Primary_Cells_Peripheral_UW	Colon_Smooth_Muscle
CD4pp_CD25__CD45ROpp_Memory_Primary_Cells	Brain_Cingulate_Gyrus
Muscle_Satellite_Cultured_Cells	NH_A_Astrocytes
H9_Derived_Neuronal_Progenitor_Cultured_Cells	Brain_Angular_Gyrus
CD34_Primary_Cells	Brain_Substantia_Nigra
iPS_15b_Cell_Line	Gastric
ES_I3_Cell_Line	Fetal_Thymus
Neurosphere_Cultured_Cells_Cortex_Derived	Fetal_Lung
Dnd41_TCell_Leukemia	CD8_Memory_Primary_Cells
Adult_Liver	Spleen
A549_EtOH_0.02pct_Lung_Carcinoma	Right_Atrium
Brain_Anterior_Caudate	Esophagus
Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells
Duodenum_Mucosa	iPS_DF_6.9_Cell_Line
Brain_Hippocampus_Middle	H1_Derived_Neuronal_Progenitor_Cultured_Cells
CD8_Naive_Primary_Cells	CD4_Naive_Primary_Cells
NHEK_Epidermal_Keratinocytes	Brain_Inferior_Temporal_Lobe
Fetal_Muscle_Leg	H1_BMP4_Derived_Mesendoderm_Cultured_Cells
Adipose_Nuclei	ES_WA7_Cell_Line
Stomach_Smooth_Muscle	Right_Ventricle
Monocytes_CD14pp_RO01746	iPS_DF_19.11_Cell_Line
H1_Cell_Line	Stomach_Mucosa
Penis_Foreskin_Melanocyte_Primary_Cells_skin03	Thymus
Fetal_Kidney	Duodenum_Smooth_Muscle
Fetal_Lung	Adipose_Nuclei
NHDF_Ad_Adult_Dermal_Fibroblasts	Fetal_Muscle_Leg
hESC_Derived_CD56pp_Mesoderm_Cultured_Cells	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells
CD8_Memory_Primary_Cells	Brain_Hippocampus_Middle
Sigmoid_Colon	Fetal_Brain_Female
HeLa_S3_Cervical_Carcinoma	CD8_Naive_Primary_Cells
CD4_Memory_Primary_Cells	Brain_Anterior_Caudate
Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells	Small_Intestine
Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells	Brain_Germinal_Matrix
Brain_Inferior_Temporal_Lobe	Skeletal_Muscle_Female
Brain_Germinal_Matrix	Adult_Liver
CD3_Primary_Cells_Peripheral_UW	Peripheral_Blood_Mononuclear_Primary_Cells
iPS_20b_Cell_Line	Fetal_Heart
Brain_Substantia_Nigra	Neurosphere_Cultured_Cells_Cortex_Derived
HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells
GM12878_Lymphoblastoid	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived
