(New) Chromatin State	(Old) Chromatin State
Flanking_Active_TSS	Active_TSS
Genic_enhancers	Flanking_Active_TSS
Transcr_at_gene_5_and_3	Transcr_at_gene_5_and_3
ZNF_genes_and_repeats	Bivalent_Poised_TSS
Enhancers	Flanking_Bivalent_TSS_Enh
Active_TSS	Enhancers
Repressed_PolyComb	Bivalent_Enhancer
Bivalent_Poised_TSS	Genic_enhancers
Bivalent_Enhancer	Repressed_PolyComb
Heterochromatin	Weak_transcription
Flanking_Bivalent_TSS_Enh	Weak_Repressed_PolyComb
Strong_transcription	ZNF_genes_and_repeats
Weak_transcription	Quiescent_Low
Weak_Repressed_PolyComb	Strong_transcription
Quiescent_Low	Heterochromatin
